GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "05000","Arkansas",5,CAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",225236,229619,235335,245924,262031,268658,279929,276781,278986,279101,296350,294939,297208,303695,305869,309931,319556,328060
 "05000","Arkansas",5,CAEMP25N,70,"111-112"," Farm employment","Number of jobs",62818,58975,57569,55141,53809,53754,54209,55623,55016,55128,53691,49635,51810,51529,52609,55070,53334,52607
 "05000","Arkansas",5,CAEMP25N,80,"..."," Nonfarm employment","Number of jobs",1419769,1419954,1424466,1449954,1483871,1513928,1528649,1523660,1487928,1486144,1508257,1515507,1517439,1535885,1558170,1574167,1591098,1610581
 "05000","Arkansas",5,CAEMP25N,90,"...","  Private nonfarm employment","Number of jobs",1210393,1208973,1209912,1232306,1260955,1285390,1298858,1290925,1251853,1249280,1273610,1279945,1283523,1303475,1326865,1345444,1364369,1383910
 "05000","Arkansas",5,CAEMP25N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",15147,15938,14380,14971,14899,14443,14425,14360,13704,13899,13876,14517,14435,14750,14348,14512,14488,14747
 "05000","Arkansas",5,CAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",7051,6416,7172,7046,7404,8842,11242,14800,14775,16781,15825,18604,18087,17110,16748,15755,13235,13034
 "05000","Arkansas",5,CAEMP25N,300,"22","   Utilities","Number of jobs",6996,6926,6855,6685,6788,7030,7213,7288,7271,7539,7349,7896,8292,8109,8248,8177,7982,8065
 "05000","Arkansas",5,CAEMP25N,400,"23","   Construction","Number of jobs",91105,90786,89392,92584,99535,102421,101248,98172,91831,86153,84959,85017,82686,83413,85161,88652,89889,90902
 "05000","Arkansas",5,CAEMP25N,500,"31-33","   Manufacturing","Number of jobs",231336,218261,210090,207945,205415,203171,193681,186262,166722,162730,162402,159500,157605,158469,160551,160983,163452,167076
 "05000","Arkansas",5,CAEMP25N,600,"42","   Wholesale trade","Number of jobs",49964,48632,48264,49887,51938,52344,52721,52659,50727,50166,50894,51323,50505,52910,54054,50464,51175,50605
 "05000","Arkansas",5,CAEMP25N,700,"44-45","   Retail trade","Number of jobs",162522,162103,160873,162790,164718,165400,166601,163392,159432,158134,161586,162120,163276,167231,171890,173354,173009,171749
 "05000","Arkansas",5,CAEMP25N,800,"48-49","   Transportation and warehousing","Number of jobs",70892,73068,72234,71609,73520,74995,75731,71813,65680,64357,66195,66867,66378,66955,70018,69589,73972,78413
 "05000","Arkansas",5,CAEMP25N,900,"51","   Information","Number of jobs",23720,22391,23113,23235,23473,23031,22818,21770,20134,19402,19217,18442,18495,17994,16391,16305,16250,14607
 "05000","Arkansas",5,CAEMP25N,1000,"52","   Finance and insurance","Number of jobs",47864,48924,49344,49441,50191,51695,54329,55414,57076,55691,59483,58086,58862,57234,58170,60807,60616,61972
 "05000","Arkansas",5,CAEMP25N,1100,"53","   Real estate and rental and leasing","Number of jobs",36462,36371,37986,41422,45906,48926,51698,51728,50902,52294,53795,52685,53102,54736,55918,57859,59776,61662
 "05000","Arkansas",5,CAEMP25N,1200,"54","   Professional, scientific, and technical services","Number of jobs",48439,49827,51803,54875,56441,58579,61486,61348,59790,60579,61659,60966,62340,63492,64912,65784,67317,68848
 "05000","Arkansas",5,CAEMP25N,1300,"55","   Management of companies and enterprises","Number of jobs",22620,22302,21986,23219,24135,24804,25627,27232,28091,27703,27842,31894,32428,33742,34696,37285,36600,36448
 "05000","Arkansas",5,CAEMP25N,1400,"56","   Administrative and support and waste management and remediation services","Number of jobs",68872,69315,71354,73931,75615,78146,80155,79009,77087,80606,84462,82659,85347,88415,89315,90355,93549,95987
 "05000","Arkansas",5,CAEMP25N,1500,"61","   Educational services","Number of jobs",13316,14826,15325,15489,16348,17538,18048,18471,19346,20493,20785,20804,21668,22595,22601,22614,23046,23358
 "05000","Arkansas",5,CAEMP25N,1600,"62","   Health care and social assistance","Number of jobs",134077,138506,143017,146060,150121,154455,159748,164851,169005,172613,175255,178831,178963,179464,182666,188154,193391,195918
 "05000","Arkansas",5,CAEMP25N,1700,"71","   Arts, entertainment, and recreation","Number of jobs",15403,15567,15818,16194,16818,17182,18034,18613,18501,18756,19311,19688,20091,20962,20264,21348,21997,22769
 "05000","Arkansas",5,CAEMP25N,1800,"72","   Accommodation and food services","Number of jobs",83538,84456,85359,88076,91135,94569,96286,97642,96593,95942,98261,100191,102274,105144,109016,112325,114443,116486
 "05000","Arkansas",5,CAEMP25N,1900,"81","   Other services (except government and government enterprises)","Number of jobs",81069,84358,85547,86847,86555,87819,87767,86101,85186,85442,90454,89855,88689,90750,91898,91122,90182,91264
 "05000","Arkansas",5,CAEMP25N,2000,"...","  Government and government enterprises","Number of jobs",209376,210981,214554,217648,222916,228538,229791,232735,236075,236864,234647,235562,233916,232410,231305,228723,226729,226671
 "05000","Arkansas",5,CAEMP25N,2001,"...","   Federal civilian","Number of jobs",20558,20939,21071,20832,20885,20902,20912,21288,21812,22916,21094,20675,20442,20193,20330,20317,20095,20152
 "05000","Arkansas",5,CAEMP25N,2002,"...","   Military","Number of jobs",18920,18855,19178,18731,20925,20866,20610,18741,19011,18101,17936,18168,18718,18029,17248,16246,15432,14830
 "05000","Arkansas",5,CAEMP25N,2010,"...","   State and local","Number of jobs",169898,171187,174305,178085,181106,186770,188269,192706,195252,195847,195617,196719,194756,194188,193727,192160,191202,191689
 "05000","Arkansas",5,CAEMP25N,2011,"...","    State government","Number of jobs",66450,66591,67843,70138,71219,74740,75066,78731,81431,81409,82090,83962,83185,83620,84251,83250,82344,81870
 "05000","Arkansas",5,CAEMP25N,2012,"...","    Local government","Number of jobs",103448,104596,106462,107947,109887,112030,113203,113975,113821,114438,113527,112757,111571,110568,109476,108910,108858,109819
 "06000","California",8,CAEMP25N,10,"...","Total employment (number of jobs)","Number of jobs",19341458,19358164,19478671,19784145,20126877,20505187,20888396,20654292,19837628,19642444,19986021,20666908,21319995,21997098,22686455,23165468,23610226,24218195
 "06000","California",8,CAEMP25N,20,"..."," Wage and salary employment","Number of jobs",15711829,15641543,15591389,15682676,15870028,16116466,16241789,16052090,15151262,14946231,15091751,15713601,16212158,16694268,17186042,17602390,17900450,18306558
 "06000","California",8,CAEMP25N,40,"..."," Proprietors employment","Number of jobs",3629629,3716621,3887282,4101469,4256849,4388721,4646607,4602202,4686366,4696213,4894270,4953307,5107837,5302830,5500413,5563078,5709776,5911637
 "06000","California",8,CAEMP25N,50,"...","  Farm proprietors employment","Number of jobs",81105,76768,69670,66790,65734,63912,67493,66821,65844,65373,64615,63286,64457,61852,61906,60103,59610,58662
 "06000","California",8,CAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",3548524,3639853,3817612,4034679,4191115,4324809,4579114,4535381,4620522,4630840,4829655,4890021,5043380,5240978,5438507,5502975,5650166,5852975
 "06000","California",8,CAEMP25N,70,"111-112"," Farm employment","Number of jobs",289915,317428,310619,277366,244370,222890,235386,222843,227118,232546,228094,222074,230131,242073,241346,236756,231736,236500
 "06000","California",8,CAEMP25N,80,"..."," Nonfarm employment","Number of jobs",19051543,19040736,19168052,19506779,19882507,20282297,20653010,20431449,19610510,19409898,19757927,20444834,21089864,21755025,22445109,22928712,23378490,23981695
 "06000","California",8,CAEMP25N,90,"...","  Private nonfarm employment","Number of jobs",16437387,16351697,16489519,16855025,17232240,17610151,17937222,17674155,16880961,16731726,17141365,17853207,18488874,19115053,19751427,20179312,20592645,21177433
 "06000","California",8,CAEMP25N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",189802,190942,191150,190783,200827,202047,210160,214856,200201,212034,215325,223859,233738,239289,241835,248914,251626,258427
 "06000","California",8,CAEMP25N,200,"21","   Mining, quarrying, and oil and gas extraction","Number of jobs",38072,33442,35915,34381,36328,40641,46012,54952,52328,60321,54715,68875,69887,64359,63461,60350,49179,48883
 "06000","California",8,CAEMP25N,300,"22","   Utilities","Number of jobs",56349,56329,56949,57734,57637,58132,60277,61690,62159,59325,60102,61538,61227,60191,60925,64338,61859,59976
 "06000","California",8,CAEMP25N,400,"23","   Construction","Number of jobs",1063103,1052033,1087203,1167793,1248701,1283262,1241903,1120896,942684,865760,867250,909050,964472,1002749,1059034,1114638,1145388,1205915
 "06000","California",8,CAEMP25N,500,"31-33","   Manufacturing","Number of jobs",1867740,1720515,1615130,1601392,1582808,1576203,1546941,1503156,1375996,1322661,1335428,1345926,1357740,1373857,1399068,1413854,1419020,1434262
 "06000","California",8,CAEMP25N,600,"42","   Wholesale trade","Number of jobs",727551,720933,721060,735224,761232,788178,803205,789561,730479,724350,745809,760592,784344,842913,855229,805499,807315,797873
 "06000","California",8,CAEMP25N,700,"44-45","   Retail trade","Number of jobs",1953970,1968931,1995437,2022383,2069899,2094691,2109945,2037623,1911535,1880146,1922312,1952868,1999529,2038747,2076210,2078328,2092123,2090818
 "06000","California",8,CAEMP25N,800,"48-49","   Transportation and warehousing","Number of jobs",575285,560865,554065,564656,582212,593754,617471,607133,577340,567979,583608,610295,642510,699403,830910,942064,1123813,1262299
 "06000","California",8,CAEMP25N,900,"51","   Information","Number of jobs",629281,565172,548560,562379,558536,554068,558575,548042,515827,508681,516531,518351,534083,553442,576326,613932,609903,626200
 "06000","California",8,CAEMP25N,1000,"52","   Finance and insurance","Number of jobs",852685,866107,891195,905647,932921,942113,967968,971688,1005567,953789,1012925,1010957,1012928,992906,1019698,1068126,1061146,1068051
 "06000","California",8,CAEMP25N,1100,"53","   Real estate and rental and leasing","Number of jobs",761404,784175,849099,927673,1022517,1059699,1074279,1035917,1011505,1033832,1059937,1047839,1069209,1104675,1132075,1153175,1181020,1222367
 "06000","California",8,CAEMP25N,1200,"54","   Professional, scientific, and technical services","Number of jobs",1530823,1501893,1515922,1562031,1590242,1654533,1753958,1778823,1697347,1703399,1740977,1797930,1853242,1903523,1967796,1972741,2002176,2066023
 "06000","California",8,CAEMP25N,1300,"55","   Management of companies and enterprises","Number of jobs",296502,282511,264399,242253,232354,222948,217030,221825,213366,207092,213242,218158,233761,239320,245524,259755,256808,281523
 "06000","California",8,CAEMP25N,1400,"56","   Administrative and support and waste management and remediation services","Number of jobs",1232385,1235718,1251560,1279978,1285112,1337057,1352290,1302720,1221705,1248607,1275037,1338379,1404105,1461792,1465346,1497591,1500012,1540370
 "06000","California",8,CAEMP25N,1500,"61","   Educational services","Number of jobs",322201,346573,358259,367152,380037,395440,399191,413490,429908,439530,445718,465322,485844,510480,524229,526823,533522,544368
 "06000","California",8,CAEMP25N,1600,"62","   Health care and social assistance","Number of jobs",1512062,1567445,1617216,1636386,1643016,1685538,1764099,1803572,1831158,1868906,1899937,2216400,2354100,2416677,2506434,2575738,2650923,2720560
 "06000","California",8,CAEMP25N,1700,"71","   Arts, entertainment, and recreation","Number of jobs",458153,472666,477478,487625,494137,507537,530849,539942,528123,538934,551865,572200,586684,618392,627437,639566,656010,679974
 "06000","California",8,CAEMP25N,1800,"72","   Accommodation and food services","Number of jobs",1247477,1256823,1281745,1312586,1345223,1388191,1422211,1430811,1370051,1369983,1409007,1454926,1528900,1613440,1676070,1738452,1793409,1838127
 "06000","California",8,CAEMP25N,1900,"81","   Other services (except government and government enterprises)","Number of jobs",1122542,1168624,1177177,1196969,1208501,1226119,1260858,1237458,1203682,1166397,1231640,1279742,1312571,1378898,1423820,1405428,1397393,1431417
 "06000","California",8,CAEMP25N,2000,"...","  Government and government enterprises","Number of jobs",2614156,2689039,2678533,2651754,2650267,2672146,2715788,2757294,2729549,2678172,2616562,2591627,2600990,2639972,2693682,2749400,2785845,2804262
 "06000","California",8,CAEMP25N,2001,"...","   Federal civilian","Number of jobs",246317,254162,256271,251158,250521,247543,246324,248403,253470,269052,255623,251499,246714,243255,245099,248287,248893,246663
 "06000","California",8,CAEMP25N,2002,"...","   Military","Number of jobs",225231,230271,235850,233115,223452,221359,217925,223457,224561,223833,218883,216386,213744,208263,204261,205661,206721,205838
 "06000","California",8,CAEMP25N,2010,"...","   State and local","Number of jobs",2142608,2204606,2186412,2167481,2176294,2203244,2251539,2285434,2251518,2185287,2142056,2123742,2140532,2188454,2244322,2295452,2330231,2351761
 "06000","California",8,CAEMP25N,2011,"...","    State government","Number of jobs",466533,478292,478779,471732,466231,476421,491422,500861,502235,496155,494190,491145,494746,510752,521435,530276,538683,544584
 "06000","California",8,CAEMP25N,2012,"...","    Local government","Number of jobs",1676075,1726314,1707633,1695749,1710063,1726823,1760117,1784573,1749283,1689132,1647866,1632597,1645786,1677702,1722887,1765176,1791548,1807177
 "08000","Colorado",7,CAEMP25N,10,"...","Total employment (number of jobs)","Number of jobs",2941583,2916941,2908619,2958379,3036666,3109368,3217961,3251097,3164426,3143637,3204078,3262925,3356175,3467519,3574369,3668134,3768593,3864154
 "08000","Colorado",7,CAEMP25N,20,"..."," Wage and salary employment","Number of jobs",2347048,2304858,2275384,2298524,2347482,2400410,2448706,2474409,2367380,2346646,2383753,2437001,2507504,2593514,2670174,2726499,2786042,2849998
 "08000","Colorado",7,CAEMP25N,40,"..."," Proprietors employment","Number of jobs",594535,612083,633235,659855,689184,708958,769255,776688,797046,796991,820325,825924,848671,874005,904195,941635,982551,1014156
 "08000","Colorado",7,CAEMP25N,50,"...","  Farm proprietors employment","Number of jobs",30873,31826,30471,29148,28483,27899,33175,32689,32193,32509,32842,32130,32053,33334,33867,34346,35379,35366
 "08000","Colorado",7,CAEMP25N,60,"...","  Nonfarm proprietors employment 2/","Number of jobs",563662,580257,602764,630707,660701,681059,736080,743999,764853,764482,787483,793794,816618,840671,870328,907289,947172,978790
 "08000","Colorado",7,CAEMP25N,70,"111-112"," Farm employment","Number of jobs",46595,44805,45904,43337,42629,41867,45093,45194,44261,45101,44719,44087,44800,45310,45500,46631,50202,48316
 "08000","Colorado",7,CAEMP25N,80,"..."," Nonfarm employment","Number of jobs",2894988,2872136,2862715,2915042,2994037,3067501,3172868,3205903,3120165,3098536,3159359,3218838,3311375,3422209,3528869,3621503,3718391,3815838
 "08000","Colorado",7,CAEMP25N,90,"...","  Private nonfarm employment","Number of jobs",2504322,2467866,2456704,2509342,2581120,2650681,2749467,2768610,2672770,2643912,2703919,2761964,2846039,2951609,3050997,3135120,3224875,3315776
 "08000","Colorado",7,CAEMP25N,100,"113-115","   Forestry, fishing, and related activities","Number of jobs",8588,9697,8924,9444,9578,9623,10437,11021,11471,11750,11762,12103,12275,12845,12210,12722,13503,14266
